"kb_type_name","kb_title","kb_content"
"图文知识","保税物流中心B型变更的办理形式是什么","窗口、网上办理"
"图文知识","保税物流中心B型变更的办理流程是什么","物流中心需变更名称、地址、面积及所有权等事项的，由直属海关受理报海关总署审批。其他变更事项报直属海关备案。"
"图文知识","保税物流中心B型变更的审查标准是什么","（一）设立物流中心应当具备下列条件：<br>
1.物流中心仓储面积,东部地区不低于10万平方米，中西部地区不低于5万平方米；<br>
2.符合海关对物流中心的监管规划建设要求；<br>
3.选址在靠近海港、空港、陆路交通枢纽及内陆国际物流需求量较大，交通便利，设有海关机构且便于海关集中监管的地方；<br>
4.经省级人民政府确认，符合地方经济发展总体布局，满足加工贸易发展对保税物流的需求；<br>
5.建立符合海关监管要求的计算机管理系统，提供供海关查阅数据的终端设备，并按照海关规定的认证方式和数据标准，通过“电子口岸”平台与海关联网，以便海关在统一平台上与国税、外汇管理等部门实现数据交换及信息共享；<br>
6.设置符合海关监管要求的安全隔离设施、视频监控系统等监管、办公设施；<br>
7.符合《海关总署 财政部 税务总局 外汇局关于印发〈保税物流中心设立规划指导意见〉和〈2015-2017年保税物流中心设立规划〉的通知》（署加发字〔2015〕51号）相关要求。<br>
（二）物流中心经营企业应当具备下列资格条件：<br>
1.经工商行政管理部门注册登记，具有独立企业法人资格；<br>
2.具备对中心内企业进行日常管理的能力；<br>
3.具备协助海关对进出物流中心的货物和中心内企业的经营行为实施监管的能力。"
"图文知识","保税物流中心B型变更的通办范围是什么","关区"
"图文知识","保税物流中心B型变更的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","保税物流中心B型变更的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","保税物流中心B型变更业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","保税物流中心B型变更业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","保税物流中心B型变更业务的收费标准是什么","该业务不需要收费"
"图文知识","保税物流中心B型注销是什么事项类型","行政许可"
"图文知识","保税物流中心B型注销的设定依据是什么","《中华人民共和国海关对保税物流中心（B型）的暂行管理办法》"
"图文知识","保税物流中心B型注销的实施机构是什么","海关总署加贸司、各直属海关负责保税物流中心业务的部门"
"图文知识","保税物流中心B型注销的法定办结时限是什么","直属海关自受理之日起20个工作日，海关总署联合三部门接到材料之日起45个工作日，特殊情况可以延长15个工作日。"
"图文知识","保税物流中心B型注销的承诺办结时限是什么","直属海关自受理之日起20个工作日，海关总署联合三部门接到材料之日起45个工作日，特殊情况可以延长15个工作日。"
"图文知识","保税物流中心B型注销的办理结果是什么","无"
"图文知识","保税物流中心B型注销的申请材料是什么","（一）申请书；<br>
（二）省级人民政府意见书（附可行性研究报告）；<br>
（三）企业章程复印件；<br>
（四）企业法人营业执照复印件（若提交载有18位统一社会信用代码的企业法人营业执照，可不提交税务登记证复印件）；<br>
（五）法定代表人的身份证明复印件；<br>
（六）税务登记证复印件（若提交载有18位统一社会信用代码的企业法人营业执照，可不提交）；<br>
（七）物流中心所用土地使用权的合法证明及地理位置图、平面规划图。<br>
以上材料需加盖企业印章。"
"图文知识","保税物流中心B型注销的办理形式是什么","窗口、网上办理"
"图文知识","保税物流中心B型注销的办理流程是什么","1.物流中心经营企业因故终止业务的，物流中心经营企业向直属海关提出书面申请，报经海关总署审批后，办理注销手续并交回标牌和《保税物流中心（B型）验收合格证书》；<br>
2.物流中心经营企业无正当理由连续1年未开展业务的，视同撤回物流中心设立申请。由直属海关报海关总署办理注销手续并收回标牌和《保税物流中心（B型）验收合格证书》。"
"图文知识","保税物流中心B型注销的审查标准是什么","无"
"图文知识","保税物流中心B型注销的通办范围是什么","关区"
"图文知识","保税物流中心B型注销的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","保税物流中心B型注销的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","保税物流中心B型注销业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","保税物流中心B型注销业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","保税物流中心B型注销业务的收费标准是什么","该业务不需要收费"
"图文知识","出口监管仓库验收申办是什么事项类型","其他事项"
"图文知识","出口监管仓库验收申办的设定依据是什么","《中华人民共和国海关对出口监管仓库及所存货物的管理办法》"
"图文知识","出口监管仓库验收申办的实施机构是什么","各直属海关、隶属海关负责出口监管仓库业务的部门"
"图文知识","出口监管仓库验收申办的法定办结时限是什么","仓库主管海关自接到企业书面申请及随附相关材料之日起10日内进行实地验收，直属海关自收到主管海关报送材料之日起10日内审核完毕"
"图文知识","出口监管仓库验收申办的承诺办结时限是什么","仓库主管海关自接到企业书面申请及随附相关材料之日起10日内进行实地验收，直属海关自收到主管海关报送材料之日起10日内审核完毕"
"图文知识","出口监管仓库验收申办的办理结果是什么","无"
"图文知识","出口监管仓库验收申办的申请材料是什么","（一）企业《验收申请》；<br>
（二）出口监管仓库的《产权证明》或租赁期限5年以上的《租赁合同》；<br>
（三）《消防验收合格证书》（易燃易爆危险品仓库）或企业自行打印并加盖企业公章的《建筑工程消防验收备案情况》及“消防办事大厅”备案受理系统公告结果（非易燃易爆危险品仓库）；<br>
（四）出口监管仓库的章程、机构设置、仓储设施及账册管理和会计制度等仓库管理制度；<br>
（五）按照规定需要提交的其他单证。"
"图文知识","出口监管仓库验收申办的办理形式是什么","窗口、网上办理"
"图文知识","出口监管仓库验收申办的办理流程是什么","经直属海关批准设立的出口监管仓库，主管海关应根据企业申请，在批准设立后1年内进行验收。"
"图文知识","出口监管仓库验收申办的审查标准是什么","验收时海关应核实下列事项：<br>
（一）具有专门存储货物的场所，其中出口配送型仓库的面积不得低于5000平方米，国内结转型仓库的面积不得低于1000平方米；<br>
（二）具有符合海关监管要求的安全隔离设施、监管设施和办理业务必需的其他设施；<br>
（三）具有符合海关监管要求的计算机管理系统，并与海关联网；<br>
（四）建立了出口监管仓库的章程、机构设置、仓储设施及账册管理和会计制度等仓库管理制度；<br>
（五）自有仓库的，具有出口监管仓库的《产权证明》，租赁仓库的，具有租赁期限5年以上的《租赁合同》；<br>
（六）消防验收合格；<br>
（七）核查仓库实际情况与申请资料的内容是否相符。"
"图文知识","出口监管仓库验收申办的通办范围是什么","关区"
"图文知识","出口监管仓库验收申办的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","出口监管仓库验收申办的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","出口监管仓库验收申办业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","出口监管仓库验收申办业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","出口监管仓库验收申办业务的收费标准是什么","该业务不需要收费"
"图文知识","保税仓库验收申办是什么事项类型","其他事项"
"图文知识","保税仓库验收申办的设定依据是什么","《中华人民共和国海关对保税仓库及所存货物的管理规定》"
"图文知识","保税仓库验收申办的实施机构是什么","各直属海关、隶属海关负责出口监管仓库业务的部门"
"图文知识","保税仓库验收申办的法定办结时限是什么","仓库主管海关自接到企业书面申请及随附相关材料之日起10日内进行实地验收"
"图文知识","保税仓库验收申办的承诺办结时限是什么","仓库主管海关自接到企业书面申请及随附相关材料之日起10日内进行实地验收"
"图文知识","保税仓库验收申办的办理结果是什么","无"
"图文知识","保税仓库验收申办的申请材料是什么","（一）企业《验收申请》；<br>
（二）《消防验收合格证书》（易燃易爆危险品仓库）或企业自行打印并加盖企业公章的《建筑工程消防验收备案情况》及“消防办事大厅”备案受理系统公告结果（非易燃易爆危险品仓库）；<br>
（三）《产权证明》，租借房屋的还应收取《房屋租赁合同》（申请时已收的除外）；<br>
（四）按照规定需要提交的其他单证。"
"图文知识","保税仓库验收申办的办理形式是什么","窗口、网上办理"
"图文知识","保税仓库验收申办的办理流程是什么","经直属海关批准设立的保税仓库，主管海关应根据企业申请，在批准设立后1年内进行验收。"
"图文知识","保税仓库验收申办的审查标准是什么","验收时海关应核实下列事项：<br>
（一）仓库面积或容积是否符合批准的面积或容积；<br>
（二）仓库安全隔离设施、监管设施等是否符合海关监管要求；<br>
（三）是否建立符合海关监管要求的保税仓库管理制度、符合会计法要求的会计制度；<br>
（四）是否具备仓库作业必需的设备和与海关联网的计算机管理系统；<br>
（五）其他需验收的事项。"
"图文知识","保税仓库验收申办的通办范围是什么","关区、全国"
"图文知识","保税仓库验收申办的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","保税仓库验收申办的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","保税仓库验收申办业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","保税仓库验收申办业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","保税仓库验收申办业务的收费标准是什么","该业务不需要收费"
"图文知识","保税物流中心A型验收申办是什么事项类型","其他事项"
"图文知识","保税物流中心A型验收申办的设定依据是什么","《中华人民共和国海关对保税物流中心（A型）的暂行管理办法》"
"图文知识","保税物流中心A型验收申办的实施机构是什么","海关总署加贸司、各直属海关负责保税物流中心业务的部门"
"图文知识","保税物流中心A型验收申办的法定办结时限是什么","无"
"图文知识","保税物流中心A型验收申办的承诺办结时限是什么","无"
"图文知识","保税物流中心A型验收申办的办理结果是什么","《保税物流中心（A型）验收合格证书》"
"图文知识","保税物流中心A型验收申办的申请材料是什么","书面申请（无统一格式）"
"图文知识","保税物流中心A型验收申办的办理形式是什么","窗口、网上办理"
"图文知识","保税物流中心A型验收申办的办理流程是什么","企业自海关总署出具批准其筹建物流中心文件之日起1年内向直属海关申请验收，由直属海关会同省级税务、外汇管理等部门按照《中华人民共和国海关对保税物流中心（A型）的暂行管理办法》的规定进行审核验收。"
"图文知识","保税物流中心A型验收申办的审查标准是什么","（一）符合海关对物流中心的监管规划建设要求；<br>
（二）公用型物流中心的仓储面积，东部地区不低于20000平方米，中西部地区不低于5000平方米；<br>
（三）自用型物流中心的仓储面积（含堆场），东部地区不低于4000平方米，中西部地区不低于2000平方米；<br>
（四）建立符合海关监管要求的计算机管理系统，提供供海关查阅数据的终端设备，并按照海关规定的认证方式和数据标准，通过“电子口岸”平台与海关联网，以便海关在统一平台上与国税、外汇管理等部门实现数据交换及信息共享；<br>
（五）设置符合海关监管要求的安全隔离设施、视频监控系统等监管、办公设施；<br>
（六）符合国家土地管理、规划、消防、安全、质检、环保等方面的法律、行政法规、规章及有关规定。"
"图文知识","保税物流中心A型验收申办的通办范围是什么","关区"
"图文知识","保税物流中心A型验收申办的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","保税物流中心A型验收申办的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","保税物流中心A型验收申办业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","保税物流中心A型验收申办业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","保税物流中心A型验收申办业务的收费标准是什么","该业务不需要收费"
"图文知识","保税物流中心B型验收申办是什么事项类型","其他事项"
"图文知识","保税物流中心B型验收申办的设定依据是什么","《中华人民共和国海关对保税物流中心（B型）的暂行管理办法》<br>
《海关总署 财政部 税务总局 外汇局关于简化保税物流中心（B型）验收程序的通知》"
"图文知识","保税物流中心B型验收申办的实施机构是什么","海关总署加贸司、各直属海关负责保税物流中心业务的部门"
"图文知识","保税物流中心B型验收申办的法定办结时限是什么","无"
"图文知识","保税物流中心B型验收申办的承诺办结时限是什么","无"
"图文知识","保税物流中心B型验收申办的办理结果是什么","《保税物流中心（B型）验收合格证书》"
"图文知识","保税物流中心B型验收申办的申请材料是什么","书面申请（无统一格式）"
"图文知识","保税物流中心B型验收申办的办理形式是什么","窗口、网上办理"
"图文知识","保税物流中心B型验收申办的办理流程是什么","（一）企业自海关总署出具批准其筹建物流中心文件之日起1年内向海关总署申请验收，由海关总署会同财政部、税务总局和外汇局按照规定进行审核验收；<br>
（二）物流中心验收合格后，由海关总署向物流中心经营企业核发《保税物流中心（B型）验收合格证书》和《保税物流中心（B型）注册登记证书》，颁发标牌。"
"图文知识","保税物流中心B型验收申办的审查标准是什么","（一）物流中心仓储面积,东部地区不低于10万平方米，中西部地区不低于5万平方米；<br>
（二）符合海关对物流中心的监管规划建设要求；<br>
（三）选址在靠近海港、空港、陆路交通枢纽及内陆国际物流需求量较大，交通便利，设有海关机构且便于海关集中监管的地方；<br>
（四）经省级人民政府确认，符合地方经济发展总体布局，满足加工贸易发展对保税物流的需求；<br>
（五）建立符合海关监管要求的计算机管理系统，提供供海关查阅数据的终端设备，并按照海关规定的认证方式和数据标准，通过“电子口岸”平台与海关联网，以便海关在统一平台上与国税、外汇管理等部门实现数据交换及信息共享；<br>
（六）设置符合海关监管要求的安全隔离设施、视频监控系统等监管、办公设施；<br>
（七）符合《海关总署 财政部 税务总局 外汇局关于印发〈保税物流中心设立规划指导意见〉和〈2015-2017年保税物流中心设立规划〉的通知》（署加发字〔2015〕51号）相关要求。"
"图文知识","保税物流中心B型验收申办的通办范围是什么","关区"
"图文知识","保税物流中心B型验收申办的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","保税物流中心B型验收申办的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","保税物流中心B型验收申办业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","保税物流中心B型验收申办业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","保税物流中心B型验收申办业务的收费标准是什么","该业务不需要收费"
"图文知识","海关监管货物仓储审批是什么事项类型","行政许可"
"图文知识","海关监管货物仓储审批的设定依据是什么","《中华人民共和国海关法》第三十八条<br>
《中华人民共和国海关监管场所管理办法》"
"图文知识","海关监管货物仓储审批的实施机构是什么","各直属海关监管职能部门"
"图文知识","海关监管货物仓储审批的法定办结时限是什么","自出具《受理单》起20个工作日，特殊情况下可延期10个工作日。"
"图文知识","海关监管货物仓储审批的承诺办结时限是什么","自出具《受理单》起20个工作日，特殊情况下可延期10个工作日。"
"图文知识","海关监管货物仓储审批的办理结果是什么","《中华人民共和国海关批准设立监管场所决定书》<br>
《中华人民共和国海关不予批准设立监管场所决定书》<br>
《中华人民共和国海关监管场所注册登记证书》"
"图文知识","海关监管货物仓储审批的申请材料是什么","（一）《中华人民共和国海关监管场所注册登记申请书》、《中华人民共和国海关监管场所变更申请书》、《中华人民共和国海关监管场所延续申请书》；<br>
（二）企业法人营业执照复印件；<br>
（三）税务登记证复印件；<br>
（四）法定代表人身份证件复印件；<br>
（五）场地所有权或者使用权证明复印件；<br>
（六）存放液/气体化工品、易燃易爆危险品等特殊许可货物的，应当提供特殊经营许可批件的复印件；<br>
（七）场所平面图和建筑设计图。"
"图文知识","海关监管货物仓储审批的办理形式是什么","窗口、网上办理"
"图文知识","海关监管货物仓储审批的办理流程是什么","（一）受理：申请企业向海关递交材料，海关办理受理。<br>
（二）审批：海关进行申请事项的审批，审批完成的海关向申请人出具《中华人民共和国海关批准设立监管场所决定书》或《中华人民共和国海关不予批准设立监管场所决定书》。<br>
（三）制发证书：监管场所验收合格，直属海关给予注册登记并制发《中华人民共和国海关监管场所注册登记证书》（以下简称《注册登记证书》）后，可以投入运营，《注册登记证书》自制发之日起有效期为3年；申请企业无正当理由逾期未申请验收或者经验收不合格的，《批准设立决定书》自动失效。"
"图文知识","海关监管货物仓储审批的审查标准是什么","（一）申请人资格：经工商行政管理部门注册登记，具有独立企业法人资格；<br>
（二）营业场所条件：申请设立监管场所须具有专门储存货物的营业场所，拥有营业场所的土地使用权；租赁他人土地、场所经营的，租期不得少于5年；<br>
（三）其他经营资格：经营液/气体化工品、易燃易爆危险品等特殊许可货物仓储的，应当持有相关主管部门制发的特殊经营许可批件；<br>
（四）申请手续条件：申请书内容如实、准确；上传的文件如实、清晰；上传的文件符合要求《中华人民共和国海关监管场所管理办法》要求。"
"图文知识","海关监管货物仓储审批的通办范围是什么","关区"
"图文知识","海关监管货物仓储审批的办理地点是什么","各直属海关业务现场或拨打12360海关服务热线"
"图文知识","海关监管货物仓储审批的办理时间是什么","各直属海关工作时间或拨打12360海关服务热线"
"图文知识","海关监管货物仓储审批业务的咨询电话是什么","各直属海关咨询电话或12360海关服务热线"
"图文知识","海关监管货物仓储审批业务的监督电话是什么","各直属海关咨询电话或12361海关服务热线"
"图文知识","海关监管货物仓储审批业务的收费标准是什么","该业务不需要收费"
"图文知识","免税商店设立审批是什么事项类型","行政许可"
"图文知识","免税商店设立审批的设定依据是什么","《中华人民共和国海关法》第三十二条；
《中华人民共和国海关对免税商店及免税品监管办法》。"
"图文知识","免税商店设立审批的实施机构是什么","海关总署"
"图文知识","免税商店设立审批的法定办结时限是什么","自出具《受理单》起20个工作日（办理过程中所需的听证、招标、拍卖、检验、检测、检疫、测绘、鉴定、专家评审等不计入时限），特殊情况情况下可延期10个工作日。"
"图文知识","免税商店设立审批的承诺办结时限是什么","自出具《受理单》起20个工作日（办理过程中所需的听证、招标、拍卖、检验、检测、检疫、测绘、鉴定、专家评审等不计入时限），特殊情况情况下可延期10个工作日。"
"图文知识","免税商店设立审批的办理结果是什么","总署文件"
"图文知识","免税商店设立审批的申请材料是什么","（一）《申请函》；<br>
（二）具有独立法人资格的证明文件；<br>
（三）具备免税品销售场所及免税品监管仓库的证明文件；<br>
（四）具备一定的经营规模，其中申请设立口岸免税商店的，口岸免税商店所在的口岸年进出境人员应当不少于5万人次的相关证明材料；<br>
（五）具备包括合作协议、经营模式、法人代表等内容完备的企业章程和完备的内部财务管理制度的相关材料；<br>
（六）其他应提交的材料。"
"图文知识","免税商店设立审批的办理形式是什么","窗口、网上办理"
"图文知识","免税商店设立审批的办理流程是什么","（一）材料受理，申请人向海关总署递交材料；<br>
（二）海关总署受理后进行审核，征求相关海关意见；<br>
（三）向申请人制发批准文件。"
"图文知识","免税商店设立审批的审查标准是什么","（一）经营单位向海关总署提出书面申请，并且符合以下条件:<br>
1.具有开办免税商店业务资质和独立法人资格；<br>
2.具备符合海关监管要求的免税品销售场所及免税品监管仓库；<br>
3.具备符合海关监管要求的计算机管理系统，能够向海关提供免税品出入库、销售等信息；<br>
4.具备一定的经营规模，其中申请设立口岸免税商店的，口岸免税商店所在的口岸年进出境人员应当不少于5万人次；<br>
5.具备包括合作协议、经营模式、法人代表等内容完备的企业章程和完备的内部财务管理制度；<br>
6.有关法律、行政法规、海关规章规定的其它条件。<br>
（二）免税品销售场所的设立应当符合海关监管要求。<br>
口岸免税商店的销售场所应当设在口岸隔离区内；运输工具免税商店的销售场所应当设在从事国际运营的运输工具内；市内免税商店的销售提货点应当设在口岸出境隔离区内。<br>
（三）免税品监管仓库的设立应当符合以下条件和要求：<br>
1.具备符合海关监管要求的安全隔离设施；<br>
2.建立专门的仓库管理制度，编制月度进、出、存情况表，并且配备专职仓库管理员，报海关备案；<br>
3.只允许存放所属免税商店的免税品；<br>
4.符合国家有关法律、行政法规、海关规章规定的其它条件和要求。"
"图文知识","免税商店设立审批的通办范围是什么","全国"
"图文知识","免税商店设立审批的办理地点是什么","北京市东城区建国门内大街6号"
"图文知识","免税商店设立审批的办理时间是什么","周一至周五8:00-17:00（国家法定节假日、休息日等除外）"
"图文知识","免税商店设立审批业务的咨询电话是什么","详询海关总署监管司或拨打12360海关服务热线"
"图文知识","免税商店设立审批业务的监督电话是什么","详询海关总署监管司或拨打12360海关服务热线"
"图文知识","免税商店设立审批业务的收费标准是什么","该业务不需要收费"
"图文知识","常驻机构备案是什么事项类型","其他事项"
"图文知识","常驻机构备案的设定依据是什么","（一）《国务院对确需保留的行政审批项目设定行政许可的决定》（国务院令第412号，自2004年7月1日起施行）第226项“常驻机构及非居民长期旅客公私用物品进出境核准”，实施机关为“海关总署各直属海关”。<br>
（二）《中华人民共和国海关对常驻机构进出境公用物品监管办法》（海关总署令第115号，经海关总署令第193号和第198号修订）、《中华人民共和国海关对非居民长期旅客进出境自用物品监管办法》（海关总署令第116号，经海关总署令第194号和第198号修订）。"
"图文知识","常驻机构备案的实施机构是什么","常驻机构、非居民长期旅客境内居留所在地的直属海关或者经直属海关授权的隶属海关。"
"图文知识","常驻机构备案的法定办结时限是什么","5个工作日"
"图文知识","常驻机构备案的承诺办结时限是什么","无"
"图文知识","常驻机构备案的办理结果是什么","无"
"图文知识","常驻机构备案的申请材料是什么","常驻机构私用物品进出境核准。<br> 
“常驻机构”是指境外企业、新闻机构、经贸机构、文化团体及其他境外法人经中华人民共和国政府主管部门批准，在境内设立的常设机构。<br> 
常驻机构首次申请进境公用物品前，应当凭下列文件向主管海关办理备案手续： <br>
1.设立常驻机构审批机关的批准文件正本和复印件； <br>
2.主管部门颁发的注册证明正本和复印件（以下简称《注册证》）；<br>
3.常驻机构报关印章式样；<br> 
4.常驻机构负责人签字式样、身份证件正本和复印件；<br> 
5.常驻机构中常驻人员名册，名册含常驻人员姓名、性别、国籍、有效进出境证件号码、长期居留证件号码、到任时间、任期、职务及在中国境内的住址等内容。 <br>
主管海关审核无误后，核发《中华人民共和国海关常驻机构备案证》。《海关备案证》涉及的内容如有变更，应当自变更之日起10个工作日内到主管海关办理变更手续。"
"图文知识","常驻机构备案的办理形式是什么","窗口、网上办理"
"图文知识","常驻机构备案的办理流程是什么","（一）申请人向海关递交材料； <br> 
（二）海关进行审核；<br>
（三）海关核发《中华人民共和国海关常驻机构备案证》。"
"图文知识","常驻机构备案的审查标准是什么","《中华人民共和国海关常驻机构备案证》"
"图文知识","常驻机构备案的通办范围是什么","关区"
"图文知识","常驻机构备案的办理地点是什么","详见各直属海关网站或拨打海关“12360”热线。"
"图文知识","常驻机构备案的办理时间是什么","详见各直属海关网站或拨打海关“12361”热线。"
"图文知识","常驻机构备案业务的咨询电话是什么","详见各直属海关网站或拨打海关“12362”热线。"
"图文知识","常驻机构备案业务的监督电话是什么","详见各直属海关网站或拨打海关“12363”热线。"
"图文知识","常驻机构备案业务的收费标准是什么","该业务不需要收费"
"图文知识","办理减免税货物解除监管手续是什么事项类型","行政征收"
"图文知识","办理减免税货物解除监管手续的设定依据是什么","《中华人民共和国海关法》第五十七条；<br>
《中华人民共和国进出口关税条例》第四十六条至第四十九条；<br>
《中华人民共和国海关进出口货物征税管理办法》；<br>
《中华人民共和国海关进出口货物减免税管理办法》。"
"图文知识","办理减免税货物解除监管手续的实施机构是什么","各直属海关、隶属海关负责减免税货物后续管理的部门"
"图文知识","办理减免税货物解除监管手续的法定办结时限是什么","自受理申请之日起10个工作日内作出是否同意的决定，因特殊情形不能在10个工作日内作出决定的，海关应当书面向申请人说明理由。"
"图文知识","办理减免税货物解除监管手续的承诺办结时限是什么","自受理申请之日起10个工作日内作出是否同意的决定，因特殊情形不能在10个工作日内作出决定的，海关应当书面向申请人说明理由。"
"图文知识","办理减免税货物解除监管手续的办理结果是什么","《中华人民共和国海关进口减免税货物准予退运证明》<br>
《中华人民共和国海关进口减免税货物解除监管证明》<br>
《中华人民共和国海关准予进口减免税货物贷款抵押通知》<br>
《海关同意企业财产抵押货物清单》<br>
《中华人民共和国海关不准予办理减免税货物贷款抵押决定》<br>
《中华人民共和国海关准予办理进口减免税货物贷款抵押延期通知》<br>
《中华人民共和国海关不准予办理减免税货物贷款抵押延期决定》等"
"图文知识","办理减免税货物解除监管手续的申请材料是什么","（一）《减免税货物异地监管申请表》。<br>
（二）《减免税货物结转申请表》。<br>
（三）《减免税货物退运申请表》。<br>
（四）《减免税货物解除监管申请表》。<br>
（五）《减免税货物贷款抵押申请表》、《进口减免税货物贷款抵押承诺保证书》。<br>
（六）《减免税货物使用状况报告书》等。"
"图文知识","办理减免税货物解除监管手续的办理形式是什么","窗口办理"
"图文知识","办理减免税货物解除监管手续的办理流程是什么","（一）减免税申请人向主管海关递交申请；<br>
（二）主管海关受理申请；<br>
（三）海关作出是否同意异地监管、结转等决定。"
"图文知识","办理减免税货物解除监管手续的审查标准是什么","减免税申请人提供的材料是否齐全、有效，是否符合海关有关后续监管规定。"
"图文知识","办理减免税货物解除监管手续的通办范围是什么","关区"
"图文知识","办理减免税货物解除监管手续的办理地点是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12360海关服务热线"
"图文知识","办理减免税货物解除监管手续的办理时间是什么","各直属海关业务现场（链接至各直属海关网站）或拨打12361海关服务热线"
"图文知识","办理减免税货物解除监管手续业务的咨询电话是什么","各直属海关咨询电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","办理减免税货物解除监管手续业务的监督电话是什么","各直属海关监督电话（链接至各直属海关网站）或12360海关服务热线"
"图文知识","办理减免税货物解除监管手续业务的收费标准是什么","该业务不需要收费"
"图文知识","办理不作价设备的解除监管手续是什么事项类型","行政检查"
"图文知识","办理不作价设备的解除监管手续的设定依据是什么","《机电产品进口管理办法》（商务部、海关总署、质检总局令2008年第7号）、《机电产品进口自动许可实施办法》（商务部、海关总署令2008年第6号）；<br>
《关于加工贸易进口设备有关问题的通知》（﹝1998﹞外经贸政发第383号）。"
"图文知识","办理不作价设备的解除监管手续的实施机构是什么","各直属海关、隶属海关负责加贸业务的部门"
"图文知识","办理不作价设备的解除监管手续的法定办结时限是什么","无具体规定时限，视具体情况而定"
"图文知识","办理不作价设备的解除监管手续的承诺办结时限是什么","无具体规定时限，视具体情况而定"
"图文知识","办理不作价设备的解除监管手续的办理结果是什么","无书面办理结果"
"图文知识","办理不作价设备的解除监管手续的申请材料是什么","（一）加工贸易不作价设备手册设立：<br>
1.企业和外商签订的合同；<br>
2.《加工贸易企业经营状况和生产能力证明》；<br>
3.主管海关要求提供的其他资料。<br>
（二）加工贸易不作价设备结转：<br>
1.企业填报的不作价设备结转申请材料；<br>
2.迁出地、迁入地主管海关核发的《不作价设备登记手册》或登记表；<br>
3.转出时需提供不作价设备的原进口报关单。<br>
（三）加工贸易不作价设备解除监管：<br>
1.加工贸易不作价设备办理解除监管书面申请及对应的设备清单；<br>
2.企业加工贸易不作价设备的进口报关单；<br>
3.如果对应不作价设备已经做退运或者内销征税处理的，须提供相关证明材料。<br>
（四）加工贸易不作价设备手册核销：<br>
1.加工贸易不作价设备手册核销申请；<br>
2.不作价设备解除监管的相关凭证；<br>
3.主管海关要求的其他补充说明材料。"
"图文知识","办理不作价设备的解除监管手续的办理形式是什么","网上办理"
"图文知识","办理不作价设备的解除监管手续的办理流程是什么","详情请参见办理流程图"
